id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3193555,Home in Santa Cruz · ★4.85 · 4 bedrooms · 4 beds · 2 baths,16186915,Nicole,,City of Santa Cruz,36.96541,-122.02425,Entire home/apt,636,3,41,2023-07-24,0.40,1,250,2,
3209807,Rental unit in Aptos · ★4.83 · 2 bedrooms · 3 beds · 2 baths,16262596,Sundeep,,Unincorporated Areas,36.967304171096494,-121.90202377511378,Entire home/apt,202,2,573,2023-12-23,4.93,1,0,56,
3210074,Home in Santa Cruz · ★4.97 · 1 bedroom · 3 beds · 1 bath,16264860,Daisy,,City of Santa Cruz,36.97507,-122.00634,Entire home/apt,213,3,349,2023-11-27,3.00,1,0,31,
3351870,Townhouse in La Selva Beach · ★4.89 · 3 bedrooms · 4 beds · 2.5 baths,4153526,Bob,,Unincorporated Areas,36.92225,-121.85286,Entire home/apt,514,5,74,2023-08-07,0.64,1,342,3,
3402754,Bungalow in Aptos · ★4.82 · 2 bedrooms · 3 beds · 1 bath,17160585,Michelle,,Unincorporated Areas,36.97422,-121.91588,Entire home/apt,182,2,188,2023-12-17,1.64,1,158,30,
3439173,Place to stay in Aptos · ★4.95 · 1 bedroom · 1 bed · 1 bath,17332040,Delia,,Unincorporated Areas,37.00040817260742,-121.90090942382812,Entire home/apt,175,1,468,2023-12-24,4.12,1,349,63,
3511408,Cottage in Santa Cruz · ★4.96 · 2 bedrooms · 3 beds · 1 bath,17679559,Shari,,Unincorporated Areas,36.9634,-121.99343,Entire home/apt,451,2,364,2023-12-29,3.18,1,0,72,
3569024,Guest suite in Santa Cruz · ★4.82 · 1 bedroom · 1 bed · 1 bath,17966712,Marie & Peter,,Unincorporated Areas,36.96333,-121.98672,Entire home/apt,84,1,885,2023-12-26,8.40,2,0,113,
3635771,Home in Aptos · ★5.0 · 2 bedrooms · 3 beds · 1 bath,18333870,Chris,,Unincorporated Areas,36.97888,-121.89972,Entire home/apt,167,60,6,2022-10-16,0.08,3,237,0,
3636859,Home in Santa Cruz · ★4.77 · 3 bedrooms · 5 beds · 2 baths,18341926,Jewlia,,City of Santa Cruz,36.95665,-122.02707,Entire home/apt,495,4,70,2023-09-10,0.62,1,163,15,
3768501,Home in Aptos · ★4.69 · 1 bedroom · 1 bed · 1 bath,19309318,Liz,,Unincorporated Areas,36.97332,-121.90571,Entire home/apt,118,2,688,2023-12-27,6.01,2,313,93,
3768985,Home in Santa Cruz · ★4.84 · 3 bedrooms · 4 beds · 2 baths,19983373,Carol Or Jewlia,,City of Santa Cruz,36.96724,-121.99614,Entire home/apt,575,30,31,2023-08-20,0.29,1,307,3,
3782749,Guest suite in Aptos · ★4.96 · 1 bedroom · 1 bed · 1 bath,1442004,Lisa,,Unincorporated Areas,36.96941,-121.9019,Entire home/apt,124,2,537,2023-12-03,5.01,1,0,37,
3804188,Guest suite in Santa Cruz · ★4.78 · 1 bedroom · 2 beds · 1 bath,2140089,Evan,,City of Capitola,36.95867,-121.97894,Entire home/apt,271,1,1069,2023-12-14,10.96,2,303,116,
3932648,Guest suite in Aptos · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,10341402,Jeanell,,Unincorporated Areas,36.97593,-121.92345,Private room,635,1,384,2023-09-04,3.42,4,365,3,
3961176,Home in Aptos · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,20529561,Scarlett,,Unincorporated Areas,36.98101,-121.89989,Private room,500,1,24,2017-07-22,0.23,1,365,0,
4052057,Rental unit in Santa Cruz · ★4.80 · 2 bedrooms · 2 beds · 1 bath,4261488,Hallie,,City of Santa Cruz,36.97976,-122.0139,Entire home/apt,242,3,99,2023-11-25,0.89,4,90,16,
4151679,Home in Santa Cruz · ★4.98 · 2 bedrooms · 3 beds · 1 bath,11218137,Sara,,City of Capitola,36.96818,-121.96231,Entire home/apt,294,2,147,2023-11-25,1.34,1,0,25,
4204322,Guesthouse in Santa Cruz · ★4.97 · 1 bedroom · 2 beds · 1 bath,18483603,April,,City of Santa Cruz,36.96824,-122.05172,Entire home/apt,155,1,617,2023-12-16,5.87,1,0,74,
4301700,Home in Felton · ★4.92 · 1 bedroom · 1 bed · 1 private bath,9855842,Nick,,Unincorporated Areas,37.03097,-122.06819,Private room,9999,1,578,2019-03-31,5.83,1,88,0,
4458001,Guesthouse in Santa Cruz · ★4.89 · 1 bedroom · 1 bed · 1 bath,23133067,Robin,,City of Santa Cruz,36.9565,-122.03926,Entire home/apt,245,28,35,2023-07-08,0.32,1,197,6,
4461365,Home in Santa Cruz · ★4.92 · 1 bedroom · 1 bed · 1 private bath,17645300,Ron,,City of Santa Cruz,36.97929,-122.04409,Private room,95,5,12,2019-07-07,0.11,1,83,0,
4548614,Townhouse in Santa Cruz · ★4.91 · 4 bedrooms · 7 beds · 4 baths,14995134,Derek,,City of Santa Cruz,36.96452,-122.02539,Entire home/apt,692,2,34,2022-10-07,0.31,3,186,0,
